"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp.Q15437.SC23B_HUMAN","sp|Q15437|SC23B_HUMAN","0.0601563256312367","0.449743237047226","0.793261231281198","conditionC-conditionB","HUMAN","0","0"
"sp.Q5VW32.BROX_HUMAN.1","sp|Q5VW32|BROX_HUMAN","-0.07892039302053","0.449773804065413","0.720432878124195","conditionD-conditionB","HUMAN","0","0"
"sp.Q04656.ATP7A_HUMAN","sp|Q04656|ATP7A_HUMAN","-0.123017258730123","0.449803606908146","0.793261231281198","conditionC-conditionB","HUMAN","0","0"
"sp.Q96VH5.MIC10_YEAST","sp|Q96VH5|MIC10_YEAST","0.106263323308644","0.449891487085435","0.793261231281198","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.O14975.S27A2_HUMAN","sp|O14975|S27A2_HUMAN","0.0416608533663521","0.450064954913648","0.793261231281198","conditionC-conditionB","HUMAN","0","0"
"sp.P18858.DNLI1_HUMAN","sp|P18858|DNLI1_HUMAN","0.0519053672402698","0.450098578633654","0.793261231281198","conditionC-conditionB","HUMAN","0","0"
"sp.O43143.DHX15_HUMAN.2","sp|O43143|DHX15_HUMAN","0.03524855028882","0.450140608283662","0.830537883169462","conditionD-conditionC","HUMAN","0","0"
"sp.Q9BUV8.RCAF1_HUMAN.2","sp|Q9BUV8|RCAF1_HUMAN","0.101278636725857","0.450155891792756","0.830537883169462","conditionD-conditionC","HUMAN","0","0"
"sp.Q14202.ZMYM3_HUMAN","sp|Q14202|ZMYM3_HUMAN","0.0798863689216418","0.450157420143665","0.793261231281198","conditionC-conditionB","HUMAN","0","0"
"sp.Q15369.ELOC_HUMAN","sp|Q15369|ELOC_HUMAN","0.0430550458005126","0.450172703652759","0.793261231281198","conditionC-conditionB","HUMAN","0","0"
"sp.Q9GZR7.DDX24_HUMAN.2","sp|Q9GZR7|DDX24_HUMAN","-0.0936180482025613","0.450416475622803","0.830875975715525","conditionD-conditionC","HUMAN","0","0"
"sp.P14923.PLAK_HUMAN.1","sp|P14923|PLAK_HUMAN","0.0530103197863685","0.450567782362831","0.721792890262751","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y5L0.TNPO3_HUMAN.1","sp|Q9Y5L0|TNPO3_HUMAN","0.0656593088004147","0.450706862295583","0.721821924858466","conditionD-conditionB","HUMAN","0","0"
"sp.P53730.ALG12_YEAST.2","sp|P53730|ALG12_YEAST","0.18336044086057","0.450716796576494","0.830897105187733","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P63096.GNAI1_HUMAN","sp|P63096|GNAI1_HUMAN","0.118849668185181","0.450742014366499","0.793734405322983","conditionC-conditionB","HUMAN","0","0"
"sp.Q13395.TARB1_HUMAN.2","sp|Q13395|TARB1_HUMAN","0.130025846758469","0.45076188292832","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q9Y5A9.YTHD2_HUMAN.1","sp|Q9Y5A9|YTHD2_HUMAN","0.0267425626837454","0.450950634265627","0.721821924858466","conditionD-conditionB","HUMAN","0","0"
"sp.Q6P1Q9.MET2B_HUMAN.1","sp|Q6P1Q9|MET2B_HUMAN","-0.162055837950327","0.451087421672016","0.721821924858466","conditionD-conditionB","HUMAN","0","0"
"sp.Q7L5Y9.MAEA_HUMAN.1","sp|Q7L5Y9|MAEA_HUMAN","-0.12780006826855","0.451117988690203","0.721821924858466","conditionD-conditionB","HUMAN","0","0"
"sp.Q96IU4.ABHEB_HUMAN.1","sp|Q96IU4|ABHEB_HUMAN","-0.0293283968390163","0.451148555708391","0.72189349112426","conditionD-conditionB","HUMAN","0","0"
"sp.Q7Z3C6.ATG9A_HUMAN.2","sp|Q7Z3C6|ATG9A_HUMAN","0.199096737035046","0.451279229711142","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.O15067.PUR4_HUMAN.2","sp|O15067|PUR4_HUMAN","0.0355563786051309","0.451428243924805","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q5SNT2.TM201_HUMAN.2","sp|Q5SNT2|TM201_HUMAN","0.0463880078828041","0.451506189821183","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.O15027.SC16A_HUMAN.2","sp|O15027|SC16A_HUMAN","0.0222947391865009","0.451535228488461","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q8TB03.CX038_HUMAN","sp|Q8TB03|CX038_HUMAN","-0.118105728269548","0.451591777472108","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.Q13561.DCTN2_HUMAN","sp|Q13561|DCTN2_HUMAN","0.0464590485833938","0.451620051963931","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.Q8N201.INT1_HUMAN.2","sp|Q8N201|INT1_HUMAN","-0.0464292375187902","0.45176830200214","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q9H9B4.SFXN1_HUMAN","sp|Q9H9B4|SFXN1_HUMAN","0.0527370406388954","0.451799633195782","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.Q9NRG0.CHRC1_HUMAN.1","sp|Q9NRG0|CHRC1_HUMAN","-0.0499024573710614","0.451843191196699","0.722550784263307","conditionD-conditionB","HUMAN","0","0"
"sp.P48363.PFD3_YEAST.2","sp|P48363|PFD3_YEAST","-0.1303336496467","0.451927250496714","0.830897105187733","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P78371.TCPB_HUMAN.1","sp|P78371|TCPB_HUMAN","0.0319559067233754","0.451934128075806","0.722550784263307","conditionD-conditionB","HUMAN","0","0"
"sp.Q9UQ35.SRRM2_HUMAN.2","sp|Q9UQ35|SRRM2_HUMAN","0.0517073403950903","0.451942534005808","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P04732.MT1E_HUMAN","sp|P04732|MT1E_HUMAN","-0.124449378021323","0.452047990218554","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.P49327.FAS_HUMAN","sp|P49327|FAS_HUMAN","0.0275773008305009","0.45213052116766","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.Q9NRY5.F1142_HUMAN.2","sp|Q9NRY5|F1142_HUMAN","0.0482783101139042","0.45213052116766","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.O96013.PAK4_HUMAN.2","sp|O96013|PAK4_HUMAN","0.0635360288668814","0.45219241937949","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P09382.LEG1_HUMAN.2","sp|P09382|LEG1_HUMAN","0.0344915221748039","0.452382699067706","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q14498.RBM39_HUMAN.2","sp|Q14498|RBM39_HUMAN","0.0521829783443568","0.4523979825768","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q13573.SNW1_HUMAN","sp|Q13573|SNW1_HUMAN","0.0723804600989588","0.45242090784044","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.P08174.DAF_HUMAN.2","sp|P08174|DAF_HUMAN","0.0495265526732265","0.452446125630445","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q96S59.RANB9_HUMAN.2","sp|Q96S59|RANB9_HUMAN","-0.109502309330363","0.452491976157726","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q9BZ95.NSD3_HUMAN","sp|Q9BZ95|NSD3_HUMAN","-0.300263525414593","0.452602781598655","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.Q06265.EXOS9_HUMAN.2","sp|Q06265|EXOS9_HUMAN","0.0672106828776666","0.452660094757756","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P43378.PTN9_HUMAN","sp|P43378|PTN9_HUMAN","-0.149786414492106","0.452734219776861","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.Q9H0N5.PHS2_HUMAN","sp|Q9H0N5|PHS2_HUMAN","-0.102474271339148","0.452777777777778","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.P18084.ITB5_HUMAN","sp|P18084|ITB5_HUMAN","-0.0842406508482441","0.452872535534159","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.P17844.DDX5_HUMAN","sp|P17844|DDX5_HUMAN","0.0232477226701207","0.452887819043252","0.795190713101161","conditionC-conditionB","HUMAN","0","0"
"sp.Q7Z7C8.TAF8_HUMAN.1","sp|Q7Z7C8|TAF8_HUMAN","-0.184591293760553","0.452896224973254","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.Q14258.TRI25_HUMAN.2","sp|Q14258|TRI25_HUMAN","0.0305138315681184","0.452916093535076","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P63220.RS21_HUMAN.2","sp|P63220|RS21_HUMAN","-0.0468787618778848","0.452931377044169","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P04792.HSPB1_HUMAN.2","sp|P04792|HSPB1_HUMAN","0.0345403535757889","0.45308650466147","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q96IZ7.RSRC1_HUMAN.1","sp|Q96IZ7|RSRC1_HUMAN","0.111147808047482","0.453138468592389","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.Q09161.NCBP1_HUMAN.1","sp|Q09161|NCBP1_HUMAN","0.0398424240402679","0.453230169646951","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.P68366.TBA4A_HUMAN.2","sp|P68366|TBA4A_HUMAN","-0.0421392902861175","0.453285954455143","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.O15160.RPAC1_HUMAN.1","sp|O15160|RPAC1_HUMAN","0.0459359530971781","0.453372306281522","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NPF5.DMAP1_HUMAN.2","sp|Q9NPF5|DMAP1_HUMAN","0.0613864674489104","0.453397524071527","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P53365.ARFP2_HUMAN.2","sp|P53365|ARFP2_HUMAN","0.066093933554928","0.453412807580621","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P38810.SFB3_YEAST.2","sp|P38810|SFB3_YEAST","-0.162194067854668","0.453443374598808","0.830897105187733","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P63000.RAC1_HUMAN","sp|P63000|RAC1_HUMAN","0.0248441477641226","0.453516735442458","0.795611371791333","conditionC-conditionB","HUMAN","0","0"
"sp.Q96IU4.ABHEB_HUMAN","sp|Q96IU4|ABHEB_HUMAN","-0.0569579410080152","0.453593152987926","0.795611371791333","conditionC-conditionB","HUMAN","0","0"
"sp.O75439.MPPB_HUMAN.1","sp|O75439|MPPB_HUMAN","0.0541084761282935","0.453594681338835","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NX74.DUS2L_HUMAN.1","sp|Q9NX74|DUS2L_HUMAN","-0.0691931678984279","0.453684854042488","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.Q15631.TSN_HUMAN","sp|Q15631|TSN_HUMAN","0.0420481453000665","0.453686382393398","0.795611371791333","conditionC-conditionB","HUMAN","0","0"
"sp.Q14141.SEPT6_HUMAN.2","sp|Q14141|SEPT6_HUMAN","0.0543211270658635","0.453696316674308","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q96L92.SNX27_HUMAN.2","sp|Q96L92|SNX27_HUMAN","0.0466945932338678","0.453785725202506","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q12962.TAF10_HUMAN.2","sp|Q12962|TAF10_HUMAN","0.119986807988833","0.4538010087116","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q9C0K1.S39A8_HUMAN.1","sp|Q9C0K1|S39A8_HUMAN","0.724779103214901","0.45383845330888","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.O60885.BRD4_HUMAN","sp|O60885|BRD4_HUMAN","0.0735675587072588","0.45389729481889","0.795611371791333","conditionC-conditionB","HUMAN","0","0"
"sp.Q9UDX5.MTFP1_HUMAN","sp|Q9UDX5|MTFP1_HUMAN","-0.180220707839878","0.45395919303072","0.795611371791333","conditionC-conditionB","HUMAN","0","0"
"sp.P17535.JUND_HUMAN.1","sp|P17535|JUND_HUMAN","0.130887837883253","0.453985174996179","0.723890171927123","conditionD-conditionB","HUMAN","0","0"
"sp.P10768.ESTD_HUMAN.1","sp|P10768|ESTD_HUMAN","0.0507174788253302","0.454015742014367","0.72396100564392","conditionD-conditionB","HUMAN","0","0"
"sp.Q53T59.H1BP3_HUMAN.2","sp|Q53T59|H1BP3_HUMAN","-0.0850671160142298","0.45410438636711","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q92896.GSLG1_HUMAN.2","sp|Q92896|GSLG1_HUMAN","-0.0732275873597192","0.454180803912578","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.Q6R327.RICTR_HUMAN.1","sp|Q6R327|RICTR_HUMAN","-0.0992799308512335","0.4542006724744","0.724031803026417","conditionD-conditionB","HUMAN","0","0"
"sp.P33204.ARPC4_YEAST.2","sp|P33204|ARPC4_YEAST","-0.148414904020273","0.454209078404402","0.830897105187733","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P78345.RPP38_HUMAN.1","sp|P78345|RPP38_HUMAN","0.0477324637021983","0.454293137704417","0.724358974358974","conditionD-conditionB","HUMAN","0","0"
"sp.P20020.AT2B1_HUMAN.2","sp|P20020|AT2B1_HUMAN","0.0523300716080186","0.454313770441693","0.830897105187733","conditionD-conditionC","HUMAN","0","0"
"sp.P22466.GALA_HUMAN","sp|P22466|GALA_HUMAN","0.187664073831235","0.454395537215345","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.Q96AG4.LRC59_HUMAN.2","sp|Q96AG4|LRC59_HUMAN","-0.0298222900910261","0.454536145499007","0.831139095592444","conditionD-conditionC","HUMAN","0","0"
"sp.Q9BR76.COR1B_HUMAN","sp|Q9BR76|COR1B_HUMAN","0.0360153220818198","0.454586581079016","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.P08133.ANXA6_HUMAN","sp|P08133|ANXA6_HUMAN","0.0461131243895387","0.454648479290845","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.O75818.RPP40_HUMAN","sp|O75818|RPP40_HUMAN","-0.129416021096104","0.454842579856335","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.O95373.IPO7_HUMAN.2","sp|O95373|IPO7_HUMAN","0.0409949035976052","0.455004585052728","0.831139095592444","conditionD-conditionC","HUMAN","0","0"
"sp.P38117.ETFB_HUMAN.1","sp|P38117|ETFB_HUMAN","0.0370315950131204","0.455026746140914","0.725711356062548","conditionD-conditionB","HUMAN","0","0"
"sp.P25339.PUF4_YEAST.2","sp|P25339|PUF4_YEAST","-0.219464057493555","0.4550489072291","0.831139095592444","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P62805.H4_HUMAN","sp|P62805|H4_HUMAN","0.0429125603519438","0.455051199755464","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.O00422.SAP18_HUMAN","sp|O00422|SAP18_HUMAN","-0.140182462703237","0.455095521931836","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.Q16762.THTR_HUMAN","sp|Q16762|THTR_HUMAN","-0.0219433888202296","0.455124560599114","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.O95071.UBR5_HUMAN.2","sp|O95071|UBR5_HUMAN","0.0618507981500453","0.455139844108207","0.831139095592444","conditionD-conditionC","HUMAN","0","0"
"sp.Q7LBC6.KDM3B_HUMAN.2","sp|Q7LBC6|KDM3B_HUMAN","-0.0731959703935274","0.455171175301849","0.831139095592444","conditionD-conditionC","HUMAN","0","0"
"sp.O00534.VMA5A_HUMAN.2","sp|O00534|VMA5A_HUMAN","0.0542206897084547","0.455462326150084","0.831759656652361","conditionD-conditionC","HUMAN","0","0"
"sp.P25685.DNJB1_HUMAN.1","sp|P25685|DNJB1_HUMAN","0.0498495597217943","0.455528045239187","0.726620548296182","conditionD-conditionB","HUMAN","0","0"
"sp.Q07866.KLC1_HUMAN","sp|Q07866|KLC1_HUMAN","0.0332355435429896","0.45559223597738","0.795786284770036","conditionC-conditionB","HUMAN","0","0"
"sp.Q9NTI5.PDS5B_HUMAN.2","sp|Q9NTI5|PDS5B_HUMAN","0.0519247648346504","0.455708390646492","0.831807780320366","conditionD-conditionC","HUMAN","0","0"
"sp.P02794.FRIH_HUMAN","sp|P02794|FRIH_HUMAN","-0.0537287723671742","0.455810025981965","0.796179219351292","conditionC-conditionB","HUMAN","0","0"
"sp.Q9Y3E7.CHMP3_HUMAN.1","sp|Q9Y3E7|CHMP3_HUMAN","-0.052634380255002","0.455834479596515","0.726620548296182","conditionD-conditionB","HUMAN","0","0"
"sp.Q96KB5.TOPK_HUMAN","sp|Q96KB5|TOPK_HUMAN","0.0365107803166129","0.456053033776555","0.796179219351292","conditionC-conditionB","HUMAN","0","0"
"sp.P61981.1433G_HUMAN.1","sp|P61981|1433G_HUMAN","0.0750833787947958","0.456073666513832","0.726690573770492","conditionD-conditionB","HUMAN","0","0"
"sp.Q8IXI1.MIRO2_HUMAN","sp|Q8IXI1|MIRO2_HUMAN","-0.0285738835978382","0.456158489989302","0.796179219351292","conditionC-conditionB","HUMAN","0","0"
"sp.Q8WUD1.RAB2B_HUMAN.2","sp|Q8WUD1|RAB2B_HUMAN","-0.235636256023228","0.456338835396607","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.P34932.HSP74_HUMAN","sp|P34932|HSP74_HUMAN","0.033551098657993","0.456445055784808","0.796179219351292","conditionC-conditionB","HUMAN","0","0"
"sp.Q9Y291.RT33_HUMAN","sp|Q9Y291|RT33_HUMAN","-0.151781582898009","0.456460339293902","0.796179219351292","conditionC-conditionB","HUMAN","0","0"
"sp.O60343.TBCD4_HUMAN","sp|O60343|TBCD4_HUMAN","-0.0355297700944313","0.456582607366651","0.796179219351292","conditionC-conditionB","HUMAN","0","0"
"sp.Q86W42.THOC6_HUMAN","sp|Q86W42|THOC6_HUMAN","-0.0409459065656783","0.456658260736665","0.796179219351292","conditionC-conditionB","HUMAN","0","0"
"sp.Q8IYI6.EXOC8_HUMAN.1","sp|Q8IYI6|EXOC8_HUMAN","-0.03907510003698","0.456716338071221","0.727784891165173","conditionD-conditionB","HUMAN","0","0"
"sp.P07737.PROF1_HUMAN.2","sp|P07737|PROF1_HUMAN","0.0504216508103532","0.456866116460339","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q86V21.AACS_HUMAN.2","sp|Q86V21|AACS_HUMAN","0.0570416237591225","0.456973101023995","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q9P0W2.HM20B_HUMAN.2","sp|Q9P0W2|HM20B_HUMAN","-0.0846428604471283","0.457148861378573","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q9H3K6.BOLA2_HUMAN.2","sp|Q9H3K6|BOLA2_HUMAN","-0.0474992700466075","0.457239034082225","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.P52893.ALAM_YEAST.2","sp|P52893|ALAM_YEAST","-0.0949214626291557","0.457270365275867","0.832104367555303","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q99598.TSNAX_HUMAN.2","sp|Q99598|TSNAX_HUMAN","0.111233058173886","0.457382699067706","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q5SWH9.TMM69_HUMAN.1","sp|Q5SWH9|TMM69_HUMAN","0.214941485990861","0.457388048295889","0.728110599078341","conditionD-conditionB","HUMAN","0","0"
"sp.Q9BRS2.RIOK1_HUMAN","sp|Q9BRS2|RIOK1_HUMAN","-0.149138199617531","0.457401039278618","0.797059631766969","conditionC-conditionB","HUMAN","0","0"
"sp.O60264.SMCA5_HUMAN","sp|O60264|SMCA5_HUMAN","0.044763492587089","0.45744536145499","0.797115384615385","conditionC-conditionB","HUMAN","0","0"
"sp.O15372.EIF3H_HUMAN.1","sp|O15372|EIF3H_HUMAN","0.0463274347027305","0.457593611493199","0.72843614026107","conditionD-conditionB","HUMAN","0","0"
"sp.P61088.UBE2N_HUMAN.2","sp|P61088|UBE2N_HUMAN","0.0341339232285378","0.457725049671405","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q8WWY3.PRP31_HUMAN","sp|Q8WWY3|PRP31_HUMAN","-0.0754775699050239","0.457757145040501","0.797419709031018","conditionC-conditionB","HUMAN","0","0"
"sp.Q96QC0.PP1RA_HUMAN.2","sp|Q96QC0|PP1RA_HUMAN","0.0653448692000129","0.457767843496867","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.P19075.TSN8_HUMAN.2","sp|P19075|TSN8_HUMAN","-0.184846882025543","0.457799174690509","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.A0AVT1.UBA6_HUMAN.2","sp|A0AVT1|UBA6_HUMAN","0.0524894741802342","0.45791838606144","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q8NFJ5.RAI3_HUMAN","sp|Q8NFJ5|RAI3_HUMAN","-0.0753556613954061","0.457968057465994","0.797419709031018","conditionC-conditionB","HUMAN","0","0"
"sp.Q6PFW1.VIP1_HUMAN","sp|Q6PFW1|VIP1_HUMAN","0.424137472836821","0.458011615466911","0.797419709031018","conditionC-conditionB","HUMAN","0","0"
"sp.Q16719.KYNU_HUMAN.1","sp|Q16719|KYNU_HUMAN","0.0427299780816384","0.458065871924194","0.729273285568065","conditionD-conditionB","HUMAN","0","0"
"sp.Q8TAF3.WDR48_HUMAN.2","sp|Q8TAF3|WDR48_HUMAN","0.0621356102486725","0.458134647715115","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.P35222.CTNB1_HUMAN.1","sp|P35222|CTNB1_HUMAN","-0.0998795475976371","0.45823169799786","0.729688298415943","conditionD-conditionB","HUMAN","0","0"
"sp.P62993.GRB2_HUMAN.2","sp|P62993|GRB2_HUMAN","0.0368571277094318","0.458240868103317","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NUW8.TYDP1_HUMAN.1","sp|Q9NUW8|TYDP1_HUMAN","-0.0856634449432985","0.458325691578786","0.729688298415943","conditionD-conditionB","HUMAN","0","0"
"sp.Q6ZRQ5.MMS22_HUMAN","sp|Q6ZRQ5|MMS22_HUMAN","0.212588390566671","0.458336390035152","0.797886937431394","conditionC-conditionB","HUMAN","0","0"
"sp.P62829.RL23_HUMAN.2","sp|P62829|RL23_HUMAN","0.0484524248664169","0.458344031789699","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NP72.RAB18_HUMAN.2","sp|Q9NP72|RAB18_HUMAN","-0.0461950500168697","0.458479290845178","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q5VZE5.NAA35_HUMAN.1","sp|Q5VZE5|NAA35_HUMAN","-0.0851716825876956","0.458493046003362","0.729688298415943","conditionD-conditionB","HUMAN","0","0"
"sp.Q6NT16.S18B1_HUMAN.2","sp|Q6NT16|S18B1_HUMAN","0.131633099060535","0.45851062203882","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NRX4.PHP14_HUMAN","sp|Q9NRX4|PHP14_HUMAN","-0.127797033214378","0.458615314076112","0.798329682365827","conditionC-conditionB","HUMAN","0","0"
"sp.Q9H1Z4.WDR13_HUMAN.2","sp|Q9H1Z4|WDR13_HUMAN","0.051830953405597","0.458657343726119","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.O94763.RMP_HUMAN.2","sp|O94763|RMP_HUMAN","0.195510120219716","0.458734525447043","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.P53634.CATC_HUMAN","sp|P53634|CATC_HUMAN","0.0312286281119825","0.458754394008864","0.798329682365827","conditionC-conditionB","HUMAN","0","0"
"sp.P06213.INSR_HUMAN.1","sp|P06213|INSR_HUMAN","-0.22002582944871","0.458782668500688","0.729688298415943","conditionD-conditionB","HUMAN","0","0"
"sp.P40121.CAPG_HUMAN.1","sp|P40121|CAPG_HUMAN","0.0389900331361464","0.458843802537063","0.729688298415943","conditionD-conditionB","HUMAN","0","0"
"sp.O75175.CNOT3_HUMAN.2","sp|O75175|CNOT3_HUMAN","0.100607042527177","0.458845330887972","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.O15173.PGRC2_HUMAN.1","sp|O15173|PGRC2_HUMAN","0.0463773589242376","0.459000458505273","0.729688298415943","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y305.ACOT9_HUMAN.2","sp|Q9Y305|ACOT9_HUMAN","0.0416644422325394","0.45909139538438","0.832104367555303","conditionD-conditionC","HUMAN","0","0"
"sp.P02795.MT2_HUMAN","sp|P02795|MT2_HUMAN","0.0935331264935204","0.459123490753477","0.798329682365827","conditionC-conditionB","HUMAN","0","0"
"sp.Q9ULV4.COR1C_HUMAN","sp|Q9ULV4|COR1C_HUMAN","0.0790316633716639","0.459157114473483","0.798329682365827","conditionC-conditionB","HUMAN","0","0"
